delay_through_s,delay_we_s,avg_q_A_NS,max_q_A_NS,avg_q_B_NS,max_q_B_NS,avg_q_A_WE,max_q_A_WE,avg_q_B_WE,max_q_B_WE,throughput_north_vph,avg_link_occupancy,blocking_frequency,preemption_count,recovery_time_s,served_A_NS,served_B_NS,served_A_WE,served_B_WE,served_WE_total,lambda_A_NS,lambda_B_NS,lambda_A_WE,lambda_B_WE,lambda_WE_total,util_A_NS,util_B_NS,util_A_WE,util_B_WE,rho_A_NS,rho_B_NS,rho_A_WE,rho_B_WE,scenario,replication
125.70648496109149,21.543071089587773,31.03714165394159,94.0,2.4784703377538326,14.0,2.5392995383902703,12.0,2.379813660392131,16.0,506.85714285714283,4.232877150757945,0.0,0.0,0.0,1586,1094,756,680,1436,0.2517460317460318,0.17365079365079364,0.12,0.10793650793650794,0.22793650793650794,0.5085556215387648,0.34479124326436733,0.2420932039618354,0.22308009137010731,0.5034920634920635,0.3473015873015873,0.24,0.21587301587301588,Coordinated_NoEmergency,1
78.55437538735724,21.520361576918162,17.37422491432755,42.0,2.0849108989720166,13.0,2.438722656857156,14.0,2.500712714606918,11.0,537.1428571428571,4.475347406191386,0.0,0.0,0.0,1618,1154,730,716,1446,0.25682539682539685,0.18317460317460318,0.11587301587301588,0.11365079365079366,0.22952380952380952,0.5171842675296101,0.3541904171094109,0.22181700456425169,0.2375113727647322,0.5136507936507937,0.36634920634920637,0.23174603174603176,0.2273015873015873,Coordinated_NoEmergency,2
146.34479852001016,22.314735553451257,33.748530398335994,70.0,1.9686801487682308,12.0,2.390935831991437,13.0,2.741197204633056,16.0,470.85714285714283,4.173468836885006,0.0,0.0,0.0,1563,1075,703,750,1453,0.2480952380952381,0.17063492063492064,0.11158730158730158,0.11904761904761904,0.23063492063492064,0.5120884880326357,0.34755365405093847,0.2139945731115668,0.24170882188413453,0.4961904761904762,0.3412698412698413,0.22317460317460316,0.23809523809523808,Coordinated_NoEmergency,3
131.6112818328282,19.881780429129602,28.221738532369827,60.0,2.5419665642466454,17.0,1.973635627337226,11.0,2.3734196250521693,13.0,481.14285714285717,4.178475219090812,0.0,0.0,0.0,1563,1085,655,721,1376,0.2480952380952381,0.17222222222222222,0.10396825396825397,0.11444444444444445,0.21841269841269842,0.5106678075939548,0.3531123296736029,0.20900739170780627,0.21812411006327703,0.4961904761904762,0.34444444444444444,0.20793650793650795,0.2288888888888889,Coordinated_NoEmergency,4
119.82244379223432,22.075033219812365,28.10974183735338,62.0,2.637906681647873,16.0,2.4267946122813924,18.0,2.2825458079452448,11.0,508.0,4.372786012807721,0.0,0.0,0.0,1615,1121,689,655,1344,0.2563492063492063,0.17793650793650795,0.10936507936507936,0.10396825396825397,0.21333333333333335,0.5184565544107788,0.36117020886587764,0.23397557026724794,0.2079211213419092,0.5126984126984127,0.3558730158730159,0.21873015873015872,0.20793650793650795,Coordinated_NoEmergency,5
125.2658136697567,21.574685281198757,28.26845026071431,81.0,2.357980161302647,14.0,2.363419555327863,14.0,2.3429537356080417,11.0,473.7142857142857,4.266747327509794,0.0,0.0,0.0,1577,1103,693,679,1372,0.2503174603174603,0.17507936507936508,0.11,0.10777777777777778,0.21777777777777776,0.5087775869276552,0.37177327417511474,0.2215221238572695,0.2212563295542788,0.5006349206349207,0.35015873015873017,0.22,0.21555555555555556,Coordinated_NoEmergency,6
90.4231086560828,21.27385630418184,19.299668690115787,48.0,2.5251889942059846,17.0,2.216488931997366,11.0,2.37813010005364,11.0,507.42857142857144,4.337821199019319,0.0,0.0,0.0,1586,1120,663,698,1361,0.2517460317460318,0.17777777777777778,0.10523809523809524,0.11079365079365079,0.21603174603174602,0.5104748093386395,0.35917986696532456,0.2087782551321377,0.21634842476088573,0.5034920634920635,0.35555555555555557,0.21047619047619048,0.22158730158730158,Coordinated_NoEmergency,7
97.54090102811514,22.35197632716784,21.43810495644828,56.0,1.7070245198844298,9.0,2.7576670191853294,13.0,2.2211834591867983,12.0,494.2857142857143,4.174913651008104,0.0,0.0,0.0,1570,1085,735,668,1403,0.2492063492063492,0.17222222222222222,0.11666666666666667,0.10603174603174603,0.2226984126984127,0.5093983679741986,0.32708731820866294,0.24670363851183716,0.1987428872346152,0.4984126984126984,0.34444444444444444,0.23333333333333334,0.21206349206349207,Coordinated_NoEmergency,8
120.89255707534754,21.012967709371182,26.71485650725777,62.0,1.9975996121833386,14.0,2.47800222551096,12.0,2.37828421698396,11.0,482.85714285714283,4.137902647388044,0.0,0.0,0.0,1548,1079,725,727,1452,0.24571428571428572,0.17126984126984127,0.11507936507936507,0.1153968253968254,0.23047619047619047,0.4990800121135433,0.33051715317978836,0.2260838825820764,0.23326665710194458,0.49142857142857144,0.34253968253968253,0.23015873015873015,0.2307936507936508,Coordinated_NoEmergency,9
99.33324338902598,20.13469181425974,22.57914112122553,51.0,1.905590623836297,10.0,1.9850028328059541,11.0,2.4160698098812654,17.0,499.42857142857144,4.245019516128439,0.0,0.0,0.0,1610,1103,662,715,1377,0.25555555555555554,0.17507936507936508,0.10507936507936508,0.11349206349206349,0.21857142857142858,0.5197203995625979,0.33365151012794075,0.20239056789924967,0.21924283119496615,0.5111111111111111,0.35015873015873017,0.21015873015873016,0.22698412698412698,Coordinated_NoEmergency,10
118.60712311268907,21.777745260916525,28.216227827004715,72.0,2.5810880601979727,19.0,2.6081107197647255,13.0,2.4025962256235958,10.0,492.0,4.276899852950301,0.0,0.0,0.0,1587,1110,739,710,1449,0.2519047619047619,0.1761904761904762,0.1173015873015873,0.1126984126984127,0.23,0.5036939445981207,0.3507968063253849,0.2306401676557964,0.22238467515932314,0.5038095238095238,0.3523809523809524,0.2346031746031746,0.2253968253968254,Coordinated_NoEmergency,11
