scenario,replication,kpi,value
cancel_0.30,2,left_behind_rate,0.4401165179071591
cancel_0.30,2,throughput,1601.6
cancel_0.30,3,avg_journey_time,4934.417166764606
cancel_0.30,3,loss_rate,0.08055534932066226
cancel_0.30,3,left_behind_rate,0.2832058801692776
cancel_0.30,3,throughput,1588.6
cancel_0.30,4,avg_journey_time,5130.426909468763
cancel_0.30,4,loss_rate,0.08905927455028015
cancel_0.30,4,left_behind_rate,0.4531849012090829
cancel_0.30,4,throughput,1558.3333333333333
cancel_0.30,5,avg_journey_time,4348.04943007194
cancel_0.30,5,loss_rate,0.03199791883454735
cancel_0.30,5,left_behind_rate,0.3786606213765423
cancel_0.30,5,throughput,1702.7333333333333
cancel_0.30,6,avg_journey_time,4893.405769767533
cancel_0.30,6,loss_rate,0.11766661740800946
cancel_0.30,6,left_behind_rate,0.3610536426777006
cancel_0.30,6,throughput,1562.2
cancel_0.30,7,avg_journey_time,5181.221678239733
cancel_0.30,7,loss_rate,0.10550048446001342
cancel_0.30,7,left_behind_rate,0.31262577327271374
cancel_0.30,7,throughput,1536.6
cancel_0.30,8,avg_journey_time,4749.333629288311
cancel_0.30,8,loss_rate,0.11027849233866457
cancel_0.30,8,left_behind_rate,0.3796741602356187
cancel_0.30,8,throughput,1547.8
cancel_0.30,9,avg_journey_time,4826.290160957741
cancel_0.30,9,loss_rate,0.10142835997631734
cancel_0.30,9,left_behind_rate,0.3311870929544109
cancel_0.30,9,throughput,1583.0666666666666
cancel_0.30,10,avg_journey_time,5264.1513834917705
cancel_0.30,10,loss_rate,0.05957789828521178
cancel_0.30,10,left_behind_rate,0.43474278176755093
cancel_0.30,10,throughput,1640.9333333333334
cancel_0.30,11,avg_journey_time,4772.243865989705
cancel_0.30,11,loss_rate,0.05419101871717097
cancel_0.30,11,left_behind_rate,0.4690389879411112
cancel_0.30,11,throughput,1639.0
cancel_0.30,12,avg_journey_time,4798.5811417047935
cancel_0.30,12,loss_rate,0.06340142030895381
cancel_0.30,12,left_behind_rate,0.3410571784171608
cancel_0.30,12,throughput,1623.4666666666667
cancel_0.30,13,avg_journey_time,4683.722686425553
cancel_0.30,13,loss_rate,0.07656894519740719
cancel_0.30,13,left_behind_rate,0.4317913965822039
cancel_0.30,13,throughput,1625.8
cancel_0.30,14,avg_journey_time,4831.531404521047
cancel_0.30,14,loss_rate,0.09589847342284348
cancel_0.30,14,left_behind_rate,0.3762736803384219
cancel_0.30,14,throughput,1571.4
cancel_0.30,15,avg_journey_time,4937.236666198077
cancel_0.30,15,loss_rate,0.10593065024558317
cancel_0.30,15,left_behind_rate,0.37412946264936586
cancel_0.30,15,throughput,1574.6
cancel_0.30,16,avg_journey_time,4826.433395978375
cancel_0.30,16,loss_rate,0.12662730573178335
cancel_0.30,16,left_behind_rate,0.3829990098646815
cancel_0.30,16,throughput,1529.6
cancel_0.30,17,avg_journey_time,4914.733340069318
cancel_0.30,17,loss_rate,0.08403853903359343
cancel_0.30,17,left_behind_rate,0.3854636040590541
cancel_0.30,17,throughput,1603.1333333333334
cancel_0.30,18,avg_journey_time,4578.603989066481
cancel_0.30,18,loss_rate,0.05719104007038897
cancel_0.30,18,left_behind_rate,0.4295926971441141
cancel_0.30,18,throughput,1657.0666666666666
cancel_0.30,19,avg_journey_time,4845.652325583321
cancel_0.30,19,loss_rate,0.11218846777761392
cancel_0.30,19,left_behind_rate,0.4118124170476331
cancel_0.30,19,throughput,1565.4
cancel_0.30,20,avg_journey_time,4058.9799706027525
cancel_0.30,20,loss_rate,0.011128953953019383
cancel_0.30,20,left_behind_rate,0.3662844978899802
cancel_0.30,20,throughput,1696.4
capacity_0.75,1,avg_journey_time,3628.0261846226254
capacity_0.75,1,loss_rate,0.0645818666864278
capacity_0.75,1,left_behind_rate,0.27411167512690354
capacity_0.75,1,throughput,1632.6
capacity_0.75,2,avg_journey_time,3552.9694791504967
capacity_0.75,2,loss_rate,0.07924711506143332
capacity_0.75,2,left_behind_rate,0.28240654292863276
capacity_0.75,2,throughput,1603.1333333333334
capacity_0.75,3,avg_journey_time,4043.6923986711463
capacity_0.75,3,loss_rate,0.1013067042839112
capacity_0.75,3,left_behind_rate,0.20253916400623653
capacity_0.75,3,throughput,1576.6
capacity_0.75,4,avg_journey_time,3951.8043128116287
capacity_0.75,4,loss_rate,0.0692273665585373
capacity_0.75,4,left_behind_rate,0.21380123857269243
capacity_0.75,4,throughput,1625.5333333333333
capacity_0.75,5,avg_journey_time,3501.0268468688478
capacity_0.75,5,loss_rate,0.03303850156087409
capacity_0.75,5,left_behind_rate,0.28456221198156684
capacity_0.75,5,throughput,1703.4666666666667
capacity_0.75,6,avg_journey_time,3558.3344090275677
capacity_0.75,6,loss_rate,0.050465494310625095
capacity_0.75,6,left_behind_rate,0.28195655386434165
capacity_0.75,6,throughput,1683.4666666666667
capacity_0.75,7,avg_journey_time,4047.9586632184833
capacity_0.75,7,loss_rate,0.0934635164343743
capacity_0.75,7,left_behind_rate,0.20313781024073935
capacity_0.75,7,throughput,1584.0
capacity_0.75,8,avg_journey_time,3515.261936010084
capacity_0.75,8,loss_rate,0.03441076687917086
capacity_0.75,8,left_behind_rate,0.25735376356112294
capacity_0.75,8,throughput,1683.4666666666667
capacity_0.75,9,avg_journey_time,3806.070333407984
capacity_0.75,9,loss_rate,0.07608052101835405
capacity_0.75,9,left_behind_rate,0.18035820011841328
capacity_0.75,9,throughput,1634.0
capacity_0.75,10,avg_journey_time,3720.1651540318476
capacity_0.75,10,loss_rate,0.033782793492598565
capacity_0.75,10,left_behind_rate,0.2664150666862084
capacity_0.75,10,throughput,1717.1333333333334
capacity_0.75,11,avg_journey_time,3721.44666677278
capacity_0.75,11,loss_rate,0.05189761041651254
capacity_0.75,11,left_behind_rate,0.31623141229562773
capacity_0.75,11,throughput,1677.5333333333333
capacity_0.75,12,avg_journey_time,3641.7166142728943
capacity_0.75,12,loss_rate,0.029394538399590015
capacity_0.75,12,left_behind_rate,0.2936525367889304
capacity_0.75,12,throughput,1721.6
capacity_0.75,13,avg_journey_time,3809.8927176480174
capacity_0.75,13,loss_rate,0.09387890394814379
capacity_0.75,13,left_behind_rate,0.32240718915733646
capacity_0.75,13,throughput,1601.8
capacity_0.75,14,avg_journey_time,3775.1694634417586
capacity_0.75,14,loss_rate,0.0852308258230642
capacity_0.75,14,left_behind_rate,0.3249954018760346
capacity_0.75,14,throughput,1613.4666666666667
capacity_0.75,15,avg_journey_time,3754.0549497421316
capacity_0.75,15,loss_rate,0.07301517484055421
capacity_0.75,15,left_behind_rate,0.3069423062825306
capacity_0.75,15,throughput,1652.0666666666666
capacity_0.75,16,avg_journey_time,3672.4253101813742
capacity_0.75,16,loss_rate,0.060288239392717005
capacity_0.75,16,left_behind_rate,0.3140562543547618
capacity_0.75,16,throughput,1665.4
capacity_0.75,17,avg_journey_time,3529.0708549334845
capacity_0.75,17,loss_rate,0.040004396087482144
capacity_0.75,17,left_behind_rate,0.2825218888522548
capacity_0.75,17,throughput,1712.4666666666667
capacity_0.75,18,avg_journey_time,3474.842211791682
capacity_0.75,18,loss_rate,0.04725592990431499
capacity_0.75,18,left_behind_rate,0.29750339113538876
capacity_0.75,18,throughput,1697.8
capacity_0.75,19,avg_journey_time,3361.0477210555396
capacity_0.75,19,loss_rate,0.06075800029494175
capacity_0.75,19,left_behind_rate,0.28830555965196875
capacity_0.75,19,throughput,1660.4
capacity_0.75,20,avg_journey_time,3156.2238093370734
capacity_0.75,20,loss_rate,0.0037718937894461665
capacity_0.75,20,left_behind_rate,0.23725585390447027
capacity_0.75,20,throughput,1737.0666666666666
capacity_1.25,1,avg_journey_time,4258.758761724049
capacity_1.25,1,loss_rate,0.026862795953907146
capacity_1.25,1,left_behind_rate,0.3850087072511023
capacity_1.25,1,throughput,1691.8666666666666
capacity_1.25,2,avg_journey_time,3988.2270238053684
capacity_1.25,2,loss_rate,0.05370280464577809
capacity_1.25,2,left_behind_rate,0.31037830974343655
capacity_1.25,2,throughput,1642.2666666666667
capacity_1.25,3,avg_journey_time,4759.631949999348
capacity_1.25,3,loss_rate,0.020491498997698417
capacity_1.25,3,left_behind_rate,0.3276041279976242
capacity_1.25,3,throughput,1682.6
capacity_1.25,4,avg_journey_time,4377.923262511874
capacity_1.25,4,loss_rate,0.030706281332940136
capacity_1.25,4,left_behind_rate,0.2836552639339428
capacity_1.25,4,throughput,1675.4
capacity_1.25,5,avg_journey_time,3774.066488346515
capacity_1.25,5,loss_rate,0.0
capacity_1.25,5,left_behind_rate,0.3544670729894455
capacity_1.25,5,throughput,1762.7333333333333
capacity_1.25,6,avg_journey_time,4127.095434340007
capacity_1.25,6,loss_rate,0.004063839219742869
capacity_1.25,6,left_behind_rate,0.39452490025121917
capacity_1.25,6,throughput,1767.2
capacity_1.25,7,avg_journey_time,4767.473743687234
capacity_1.25,7,loss_rate,0.04237161809644481
capacity_1.25,7,left_behind_rate,0.2966758589848699
capacity_1.25,7,throughput,1661.5333333333333
capacity_1.25,8,avg_journey_time,3866.82476917421
capacity_1.25,8,loss_rate,0.005592215635834918
capacity_1.25,8,left_behind_rate,0.3347873093986504
capacity_1.25,8,throughput,1735.0
capacity_1.25,9,avg_journey_time,4449.824172724131
capacity_1.25,9,loss_rate,0.025606867969212552
capacity_1.25,9,left_behind_rate,0.30128774422735344
capacity_1.25,9,throughput,1713.5333333333333
capacity_1.25,10,avg_journey_time,3989.2742721006066
capacity_1.25,10,loss_rate,0.0018686794665103328
capacity_1.25,10,left_behind_rate,0.30774585959255457
capacity_1.25,10,throughput,1766.8666666666666
capacity_1.25,11,avg_journey_time,4209.162042047262
capacity_1.25,11,loss_rate,0.029407412887475032
capacity_1.25,11,left_behind_rate,0.37589701856920915
capacity_1.25,11,throughput,1713.1333333333334
capacity_1.25,12,avg_journey_time,4047.30720763841
capacity_1.25,12,loss_rate,0.006991727066403104
capacity_1.25,12,left_behind_rate,0.38816897283842156
capacity_1.25,12,throughput,1757.0666666666666
capacity_1.25,13,avg_journey_time,4984.259738777914
capacity_1.25,13,loss_rate,0.04695786682380672
capacity_1.25,13,left_behind_rate,0.49407041838538596
capacity_1.25,13,throughput,1686.7333333333333
capacity_1.25,14,avg_journey_time,4956.865412991459
capacity_1.25,14,loss_rate,0.035607871988228804
capacity_1.25,14,left_behind_rate,0.4459812396542211
capacity_1.25,14,throughput,1692.8666666666666
capacity_1.25,15,avg_journey_time,4878.152846869538
capacity_1.25,15,loss_rate,0.034051755736382965
capacity_1.25,15,left_behind_rate,0.46129316032548934
capacity_1.25,15,throughput,1719.0666666666666
